dataset,arch,scenario,pert_idx,sample_id,source_sample_idx,severity,score_metric,clean_sample_score,perturbed_sample_score,segment,time_index,time_step,feature,affected_feature,clean_input,perturbed_input,ground_truth,clean_prediction,perturbed_prediction
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,1.0,0,HUFL,True,12.859999656677246,12.859999656677246,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,1.0,0,HULL,False,1.875,1.875,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,1.0,0,MUFL,True,8.564000129699707,8.564000129699707,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,1.0,0,MULL,False,-0.35500001907348633,-0.35500001907348633,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,1.0,0,LUFL,False,4.690999984741211,4.690999984741211,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,1.0,0,LULL,False,1.309999942779541,1.309999942779541,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,1.0,0,OT,False,7.73799991607666,7.73799991607666,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,2.0,1,HUFL,True,14.668999671936035,14.668999671936035,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,2.0,1,HULL,False,1.6080000400543213,1.6080000400543213,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,2.0,1,MUFL,True,9.984999656677246,9.984999656677246,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,2.0,1,MULL,False,0.24900001287460327,0.24900001287460327,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,2.0,1,LUFL,False,4.295000076293945,4.295000076293945,,,
ETTh1,PatchTST,time_compress,5,7968,2167,0.49523961544036865,MSE,0.8226978182792664,1.7449818849563599,input,2.0,1,LULL,False,1.1269999742507935,1.1269999742507935,,,
