dataset,arch,scenario,pert_idx,sample_id,source_sample_idx,severity,score_metric,clean_sample_score,perturbed_sample_score,segment,time_index,time_step,feature,affected_feature,clean_input,perturbed_input,ground_truth,clean_prediction,perturbed_prediction
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,133,True,0.0417000018060207,0.0417000018060207,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,304,True,0.0824000015854835,0.0824000015854835,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,402,True,0.0830999985337257,0.0830999985337257,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,413,True,0.092799998819828,0.092799998819828,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,567,True,0.0458000004291534,0.0458000004291534,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,571,True,0.0688999965786933,0.0688999965786933,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,580,True,0.0687000006437301,0.0687000006437301,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,639,True,0.1216999888420105,0.1216999888420105,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,768,True,0.096400000154972,0.096400000154972,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,774,True,0.0329000018537044,0.0329000018537044,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,1.0,0,840,True,0.0362999998033046,0.0362999998033046,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,2.0,1,133,True,0.0384000018239021,0.0384000018239021,,,
traffic,PatchTST,time_stretch,4,4717,903,0.4924624562263489,MSE,0.5594930648803711,1.0128705501556396,input,2.0,1,304,True,0.0860999971628189,0.0860999971628189,,,
