dataset,arch,scenario,pert_idx,sample_id,source_sample_idx,severity,score_metric,clean_sample_score,perturbed_sample_score,segment,time_index,time_step,feature,affected_feature,clean_input,perturbed_input,ground_truth,clean_prediction,perturbed_prediction
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,Wind speed (m/s),False,9.50562858581543,9.50562858581543,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,"Wind speed, Standard deviation (m/s)",True,1.0653785467147827,1.0104594230651855,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,"Wind speed, Minimum (m/s)",False,7.3930253982543945,7.3930253982543945,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,"Wind speed, Maximum (m/s)",False,11.5378999710083,11.5378999710083,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,Long Term Wind (m/s),False,7.599999904632568,7.599999904632568,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,Wind speed Sensor 1 (m/s),False,9.210892677307129,9.210892677307129,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,"Wind speed Sensor 1, Standard deviation (m/s)",True,0.8223593235015869,0.8678483366966248,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,"Wind speed Sensor 1, Minimum (m/s)",True,7.637566566467285,5.743862628936768,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,"Wind speed Sensor 1, Maximum (m/s)",True,10.790657997131348,10.007930755615234,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,Wind speed Sensor 2 (m/s),False,9.517580032348633,9.517580032348633,,,
Penmanshiel_Hourly_WT08,ModernTCN,attenuation,1,744,1661,0.8842855095863342,MSE,0.029288791120052338,1.5793817043304443,input,1.0,0,"Wind speed Sensor 2, Standard deviation (m/s)",True,0.9748581647872925,1.0333360433578491,,,
